COMPETITION_WYID,SEASON_WYID,PLAYER_WYID,SHORTNAME,FIRSTNAME,MIDDLENAME,LASTNAME,HEIGHT,WEIGHT,BIRTHDATE,BIRTHAREA_WYID,PASSPORTAREA_WYID,ROLENAME,ROLECODE2,ROLECODE3,FOOT,CURRENTTEAM_WYID,CURRENTNATIONALTEAM_WYID,GENDER,STATUS,IMAGEDATAURL
335,188945,443851,G. Links,Gift,,Links,170,60,1998-10-02,710,710,Midfielder,MD,MID,left,7457,,male,active,https://cdn5.wyscout.com/photos/players/public/g449945_100x130.png
335,188945,444296,M. Akoto,Michael,,Akoto,188,72,1997-10-03,276,288,Defender,DF,DEF,right,7457,,male,active,https://cdn5.wyscout.com/photos/players/public/g450364_100x130.png
335,188945,444298,J. Bonde,Jakob,,Bonde Jensen,186,75,1993-12-29,208,208,Midfielder,MD,MID,left,7460,,male,active,https://cdn5.wyscout.com/photos/players/public/g450366_100x130.png
335,188945,446138,Charles,Charles,,Rigon Matos,187,81,1996-06-19,76,76,Midfielder,MD,MID,right,5656,,male,active,https://cdn5.wyscout.com/photos/players/public/g452042_100x130.png
335,188945,447762,N. Trott,Nathan,,Trott,188,75,1998-11-21,826,60,Goalkeeper,GK,GKP,left,7452,,male,active,https://cdn5.wyscout.com/photos/players/public/g453661_100x130.png
335,188945,448660,J. Jacobs,Jamie,,Jacobs,182,74,1997-12-03,528,528,Midfielder,MD,MID,left,25,,male,active,https://cdn5.wyscout.com/photos/players/public/g454472_100x130.png
335,188945,450047,E. Agyiri,Ernest,,Agyiri,176,69,1998-03-06,288,288,Midfielder,MD,MID,left,7622,,male,active,https://cdn5.wyscout.com/photos/players/public/g454815_100x130.png
335,188945,451410,M. Emil Madsen,Mads Emil,,Madsen,189,80,1998-01-14,208,208,Midfielder,MD,MID,left,7457,,male,active,https://cdn5.wyscout.com/photos/players/public/g455699_100x130.png
335,188945,471964,F. Đukić,Filip,,Đukić,181,72,1999-08-06,499,208,Goalkeeper,GK,GKP,right,7490,17371,male,active,https://cdn5.wyscout.com/photos/players/public/g460179_100x130.png
335,188945,475095,T. Anker,Tobias,,Pajbjerg Anker,193,84,2001-03-06,208,208,Defender,DF,DEF,left,7457,,male,active,https://cdn5.wyscout.com/photos/players/public/g462658_100x130.png
335,188945,475110,G. Isaksen,Gustav,,Tang Isaksen,181,65,2001-04-19,208,208,Forward,FW,FWD,left,3162,7712,male,active,https://cdn5.wyscout.com/photos/players/public/g462673_100x130.png
335,188945,475116,N. Dyhr,Nikolas,,Langberg Dyhr,179,66,2001-06-18,208,208,Defender,DF,DEF,left,7462,,male,active,https://cdn5.wyscout.com/photos/players/public/g462679_100x130.png
335,188945,476346,H. Bernat,Hans Christian,,Bernat,192,88,2000-11-13,208,616,Goalkeeper,GK,GKP,right,9381,,male,active,https://cdn5.wyscout.com/photos/players/public/g463683_100x130.png
335,188945,476351,O. Olsen,Oliver,,Olsen,190,78,2000-08-13,208,208,Defender,DF,DEF,right,7462,,male,active,https://cdn5.wyscout.com/photos/players/public/g463688_100x130.png
335,188945,476355,M. Kaastrup,Magnus,,Kaastrup Larsen,176,70,2000-12-28,208,208,Forward,FW,FWD,right,7488,,male,active,https://cdn5.wyscout.com/photos/players/public/g463692_100x130.png
335,188945,479138,D. Emmanouilidis,Dimitrios,,Emmanouilidis,175,71,2000-10-24,300,300,Forward,FW,FWD,right,7473,,male,active,https://cdn5.wyscout.com/photos/players/public/g465828_100x130.png
335,188945,484544,A. Manneh,Alasana,,Manneh,170,61,1998-04-08,270,270,Midfielder,MD,MID,left,7460,18728,male,active,https://cdn5.wyscout.com/photos/players/public/g469613_100x130.png
335,188039,56196,N. Brock-Madsen,Nicolai,,Brock-Madsen,191,88,1993-01-09,208,208,Forward,FW,FWD,right,,,male,active,https://cdn5.wyscout.com/photos/players/public/67443_100x130.png
335,188039,42,N. Boilesen,Nicolai,,Møller Boilesen,186,75,1992-02-16,208,208,Defender,DF,DEF,left,7452,,male,active,https://cdn5.wyscout.com/photos/players/public/67498_100x130.png
335,188039,190470,N. Poulsen,Nicolai,,Poulsen,176,79,1993-08-15,208,208,Midfielder,MD,MID,right,7457,,male,active,https://cdn5.wyscout.com/photos/players/public/g135067_100x130.png
335,188039,56043,J. Lauridsen,Jesper,,Lauridsen,182,78,1991-03-27,208,208,Defender,DF,DEF,left,7451,,male,active,https://cdn5.wyscout.com/photos/players/public/55370_100x130.png
335,188039,56002,K. Zohorè,Kenneth Albin,,Dahrup Zohorè,190,95,1994-01-31,208,384,Forward,FW,FWD,left,,,male,active,https://cdn5.wyscout.com/photos/players/public/55374_100x130.png
335,188039,56094,J. Storch,Jannich,,Storch,189,79,1993-05-12,208,208,Goalkeeper,GK,GKP,right,7484,,male,active,https://cdn5.wyscout.com/photos/players/public/74947_100x130.png
335,188039,56126,K. Larsen,Kasper,,Larsen,191,82,1993-01-25,208,208,Defender,DF,DEF,right,10260,37379,male,active,https://cdn5.wyscout.com/photos/players/public/83100_100x130.png
335,188039,92879,Zeca,José Carlos,,Gonçalves Rodrigues,182,67,1988-08-31,620,300,Midfielder,MD,MID,right,12508,12678,male,active,https://cdn5.wyscout.com/photos/players/public/54639_100x130.png
335,188039,118386,D. Khocholava,Davit,,Khocholava,192,88,1993-02-08,268,268,Defender,DF,DEF,right,,,male,active,https://cdn5.wyscout.com/photos/players/public/49594_100x130.png
335,188039,135111,L. Vigen,Lasse ,,Vigen Christensen,180,80,1994-08-15,208,208,Midfielder,MD,MID,right,8,,male,active,https://cdn5.wyscout.com/photos/players/public/g155066_100x130.png
335,188039,56386,L. Andersen,Lucas ,,Andersen,185,73,1994-09-13,208,208,Forward,FW,FWD,right,1650,,male,active,https://cdn5.wyscout.com/photos/players/public/66301_100x130.png
335,188039,57693,A. Thrándarson,Aron Elís,,Thrándarson,187,83,1994-11-10,352,352,Midfielder,MD,MID,right,7729,7839,male,active,https://cdn5.wyscout.com/photos/players/public/ndplayer_100x130.png
335,188039,55960,J. Ankersen,Jakob,,Ankersen,179,71,1990-09-22,208,208,Midfielder,MD,MID,right,,,male,active,https://cdn5.wyscout.com/photos/players/public/60414_100x130.png
335,188039,54485,O. Omoijuanfo,Ohikhuaeme Anthony,,Omoijuanfo,188,75,1994-01-10,578,578,Forward,FW,FWD,right,7453,,male,active,https://cdn5.wyscout.com/photos/players/public/73870_100x130.png
335,188039,69374,J. Radošević,Josip,,Radošević,180,74,1994-04-03,191,191,Midfielder,MD,MID,right,7453,,male,active,https://cdn5.wyscout.com/photos/players/public/76948_100x130.png
335,188039,51144,V. Claesson,Viktor,,Claesson,183,80,1992-01-02,752,752,Midfielder,MD,MID,right,7452,,male,active,https://cdn5.wyscout.com/photos/players/public/70128_100x130.png
335,188039,56143,C. Sørensen,Christian Nikolaj ,,Sørensen,179,74,1992-08-06,208,208,Defender,DF,DEF,left,7455,,male,active,https://cdn5.wyscout.com/photos/players/public/71411_100x130.png
335,188039,50928,S. Tibbling,Simon,,Tibbling,175,74,1994-09-07,752,752,Midfielder,MD,MID,right,7136,,male,active,https://cdn5.wyscout.com/photos/players/public/83198_100x130.png
335,188039,56972,E. Nielsen,Lasse Emil,,Nielsen,175,0,1993-11-08,208,208,Forward,FW,FWD,left,7497,,male,active,https://cdn5.wyscout.com/photos/players/public/g161084_100x130.png
335,188039,191024,A. Ludwig,Alexander,,Ludwig,184,85,1993-06-30,208,208,Defender,DF,DEF,left,7465,,male,active,https://cdn5.wyscout.com/photos/players/public/g187251_100x130.png
335,187483,244135,A. Maxsø,Andreas,,Maxsø,190,89,1994-03-18,208,208,Defender,DF,DEF,right,7853,,male,active,https://cdn5.wyscout.com/photos/players/public/g277505_100x130.png
335,187483,247223,Pep Biel,Pep Biel,,Mas Jaume,167,64,1996-09-05,724,724,Midfielder,MD,MID,left,67353,,male,active,https://cdn5.wyscout.com/photos/players/public/g280402_100x130.png
335,187483,252418,J. Andersson,Joel,,Andersson,178,68,1996-11-11,752,752,Defender,DF,DEF,right,7455,,male,active,https://cdn5.wyscout.com/photos/players/public/g281387_100x130.png
335,187483,249547,A. Mabil,Awer,,Mabil,178,75,1995-09-15,728,36,Forward,FW,FWD,right,6411,8493,male,active,https://cdn5.wyscout.com/photos/players/public/g281501_100x130.png
335,187483,249935,M. James,Manjrekar,,James,193,81,1993-08-05,212,124,Defender,DF,DEF,right,16835,,male,active,https://cdn5.wyscout.com/photos/players/public/g281824_100x130.png
335,187483,257943,M. Uhre,Mikael,,Uhre,188,86,1994-09-30,208,208,Forward,FW,FWD,right,8061,,male,active,https://cdn5.wyscout.com/photos/players/public/g290506_100x130.png
335,187483,258614,J. Gammelby,Jens Martin,,Gammelby,192,81,1995-02-05,208,208,Defender,DF,DEF,both,7461,,male,active,https://cdn5.wyscout.com/photos/players/public/g290884_100x130.png
335,187483,262121,D. Vavro,Denis,,Vavro,189,81,1996-04-10,703,703,Defender,DF,DEF,right,2451,14496,male,active,https://cdn5.wyscout.com/photos/players/public/g293763_100x130.png
335,187483,266532,E. Ofori,Ebenezer,,Ofori,172,74,1995-07-01,288,288,Midfielder,MD,MID,left,7473,,male,active,https://cdn5.wyscout.com/photos/players/public/g299717_100x130.png
335,187483,269701,M. Egho,Marvin,,Egho,187,80,1994-05-09,40,40,Forward,FW,FWD,right,7465,,male,active,https://cdn5.wyscout.com/photos/players/public/g304018_100x130.png
335,187483,270159,M. Thychosen,Mads Døhr,,Thychosen,178,65,1997-06-27,208,208,Defender,DF,DEF,right,6716,,male,active,https://cdn5.wyscout.com/photos/players/public/g304909_100x130.png
335,187483,294195,B. Sanneh,Bubacarr,,Sanneh,183,75,1994-11-14,270,270,Defender,DF,DEF,right,,18728,male,active,https://cdn5.wyscout.com/photos/players/public/g312600_100x130.png
335,187483,292506,L. Gordinho,Lorenzo Anthony Joao,,Gordinho,185,77,1994-04-26,710,620,Defender,DF,DEF,right,16369,,male,active,https://cdn5.wyscout.com/photos/players/public/g313619_100x130.png
335,187483,279690,E. Babayan,Edgar,,Babayan,180,73,1995-10-28,208,51,Midfielder,MD,MID,left,7462,14947,male,active,https://cdn5.wyscout.com/photos/players/public/g313790_100x130.png
335,187483,281244,S. Gartenmann,Stefan,,Gartenmann,185,75,1997-02-02,208,208,Defender,DF,DEF,right,10183,,male,active,https://cdn5.wyscout.com/photos/players/public/g316056_100x130.png
335,187483,281247,A. Munksgaard,Alexander,,Munksgaard Nielsen,181,75,1997-12-13,208,208,Defender,DF,DEF,right,11240,,male,active,https://cdn5.wyscout.com/photos/players/public/g316060_100x130.png
335,187483,281253,R. Corlu,Rezan,,Corlu,171,70,1997-08-07,208,792,Midfielder,MD,MID,left,7484,,male,active,https://cdn5.wyscout.com/photos/players/public/g316066_100x130.png
335,187483,284613,M. Kallesøe,Mikkel,,Kallesøe,193,80,1997-04-20,208,208,Defender,DF,DEF,right,7465,,male,active,https://cdn5.wyscout.com/photos/players/public/g317825_100x130.png
335,187483,285733,S. van Bladeren,Stan,,van Bladeren,185,73,1997-10-01,528,528,Goalkeeper,GK,GKP,right,50,,male,active,https://cdn5.wyscout.com/photos/players/public/g319270_100x130.png
335,187483,288618,T. Salquist,Tobias,,Salquist Nielsen,190,85,1995-05-18,208,208,Defender,DF,DEF,right,7848,,male,active,https://cdn5.wyscout.com/photos/players/public/g321958_100x130.png
335,187483,169008,L. Jensen,Lucas,,Jensen,185,75,1994-10-08,208,208,Forward,FW,FWD,right,7488,,male,active,https://cdn5.wyscout.com/photos/players/public/g237597_100x130.png
335,187483,169212,S. Hedlund,Simon,,Hedlund,173,66,1993-03-11,752,752,Forward,FW,FWD,right,6721,,male,active,https://cdn5.wyscout.com/photos/players/public/g238246_100x130.png
335,187483,208089,I. Fossum,Iver Tobias,,Rørvik Fossum,180,73,1996-07-15,578,578,Midfielder,MD,MID,right,5105,,male,active,https://cdn5.wyscout.com/photos/players/public/g239990_100x130.png
335,187483,207480,S. Rosted,Sigurd,,Rosted,190,79,1994-07-22,578,578,Defender,DF,DEF,right,14995,,male,active,https://cdn5.wyscout.com/photos/players/public/g240099_100x130.png
335,187483,207931,D. Granli,Daniel,,Granli,190,84,1994-05-01,578,578,Defender,DF,DEF,right,8,,male,active,https://cdn5.wyscout.com/photos/players/public/g240886_100x130.png
335,187483,212663,F. Putros,Frans Dhia,,Putros,181,77,1993-07-14,208,368,Defender,DF,DEF,right,17773,17759,male,active,https://cdn5.wyscout.com/photos/players/public/g245609_100x130.png
335,187483,248847,A. Ponce,Andrés Fabián,,Ponce Núñez,182,80,1996-11-11,862,170,Forward,FW,FWD,right,12401,,male,active,https://cdn5.wyscout.com/photos/players/public/76378_100x130.png
335,187483,224154,A. Hansen,Andreas,,Hansen,186,74,1995-08-11,208,208,Goalkeeper,GK,GKP,right,7458,,male,active,https://cdn5.wyscout.com/photos/players/public/g252990_100x130.png
335,187483,224185,A. Okosun,Ayo Simon,,Okosun,197,85,1993-07-21,208,208,Midfielder,MD,MID,right,7488,,male,active,https://cdn5.wyscout.com/photos/players/public/g253849_100x130.png
335,187483,226323,M. Andersson,Mattias,,Andersson,187,82,1998-03-13,752,752,Defender,DF,DEF,right,6715,,male,active,https://cdn5.wyscout.com/photos/players/public/g257224_100x130.png
335,187483,222849,A. D'Alberto,Anthony,,D'Alberto,178,69,1994-10-13,180,56,Defender,DF,DEF,right,9662,,male,active,https://cdn5.wyscout.com/photos/players/public/g257293_100x130.png
335,187483,224158,N. Flø,Nicolai,,Flø Jepsen,190,91,1995-09-25,208,208,Goalkeeper,GK,GKP,right,7499,,male,active,https://cdn5.wyscout.com/photos/players/public/g258100_100x130.png
335,187483,223670,M. Jevtović,Milan,,Jevtović,184,77,1993-06-13,688,688,Forward,FW,FWD,right,9933,,male,active,https://cdn5.wyscout.com/photos/players/public/g258642_100x130.png
335,187483,223548,A. Brunst,Alexander,,Brunst,195,88,1995-07-07,276,276,Goalkeeper,GK,GKP,right,2520,,male,active,https://cdn5.wyscout.com/photos/players/public/g258646_100x130.png
335,187483,230687,E. Berggreen,Emil,,Berggreen,193,89,1993-05-10,208,191,Forward,FW,FWD,right,,,male,active,https://cdn5.wyscout.com/photos/players/public/g262050_100x130.png
335,187483,232015,C. Leemans,Clint,,Leemans,189,79,1995-09-15,528,528,Midfielder,MD,MID,left,18,,male,active,https://cdn5.wyscout.com/photos/players/public/g264397_100x130.png
335,187483,234375,J. Thomasen,Jens Jakob,,Thomasen,177,65,1996-06-25,208,208,Midfielder,MD,MID,right,6721,,male,active,https://cdn5.wyscout.com/photos/players/public/g269931_100x130.png
335,187483,239006,J. Tverskov,Jeppe,,Tverskov,188,85,1993-03-12,208,208,Midfielder,MD,MID,right,7458,,male,active,https://cdn5.wyscout.com/photos/players/public/g273603_100x130.png
335,187483,241647,S. Ezatolahi,Saeid,,Ezatolahi Afagh,190,78,1996-10-01,364,364,Midfielder,MD,MID,right,16925,10840,male,active,https://cdn5.wyscout.com/photos/players/public/g275548_100x130.png
335,187483,241945,P. Sisto,Pione,,Sisto Ifolo Emirmija,172,64,1995-02-04,728,208,Midfielder,MD,MID,right,12520,,male,active,https://cdn5.wyscout.com/photos/players/public/g276510_100x130.png
335,188945,490458,S. Kaba,Sory,,Kaba,191,80,1995-07-28,324,324,Forward,FW,FWD,right,702,,male,active,https://cdn5.wyscout.com/photos/players/public/g472704_100x130.png
335,188945,493666,J. Björkengren,John,,Björkengren,180,78,1998-12-09,752,752,Midfielder,MD,MID,left,7462,,male,active,https://cdn5.wyscout.com/photos/players/public/g475248_100x130.png
335,188945,495421,P. Bjur,Peter,,Bjur,180,77,2000-02-02,208,208,Midfielder,MD,MID,left,7451,,male,active,https://cdn5.wyscout.com/photos/players/public/g476615_100x130.png
335,188945,495728,M. Frese,Martin,,Frese,179,75,1998-01-04,208,208,Defender,DF,DEF,left,3194,,male,active,https://cdn5.wyscout.com/photos/players/public/g476854_100x130.png
335,188945,496678,H. Evjen,Håkon,,Evjen,178,68,2000-02-14,578,578,Midfielder,MD,MID,left,7099,,male,active,https://cdn5.wyscout.com/photos/players/public/g477630_100x130.png
335,188945,497351,J. Mbom,Jean-Manuel,,Mbom,183,80,2000-02-24,276,120,Midfielder,MD,MID,right,7456,,male,active,https://cdn5.wyscout.com/photos/players/public/g477855_100x130.png
335,188945,499577,M. Iloski,Milan,,Iloski,177,66,1999-07-29,840,807,Forward,FW,FWD,right,7458,,male,active,https://cdn5.wyscout.com/photos/players/public/g479356_100x130.png
335,188945,499842,O. Brynhildsen,Ola,,Brynhildsen,175,70,1999-04-27,578,578,Forward,FW,FWD,right,7098,,male,active,https://cdn5.wyscout.com/photos/players/public/g479599_100x130.png
335,188945,501668,Jasin Assehnoun,Jasin,,Assehnoun,175,68,1998-12-26,246,504,Forward,FW,FWD,both,61030,,male,active,https://cdn5.wyscout.com/photos/players/public/g480669_100x130.png
335,188945,504384,S. Radić,Stipe,,Radić,190,83,2000-06-10,191,191,Defender,DF,DEF,right,7456,,male,active,https://cdn5.wyscout.com/photos/players/public/g482584_100x130.png
335,188945,505811,E. Chilufya,Edward,,Chilufya,171,65,1999-09-17,894,894,Forward,FW,FWD,right,7455,17649,male,active,https://cdn5.wyscout.com/photos/players/public/g483770_100x130.png
335,188945,506853,M. Drammeh,Mouhamadou,,Drammeh,188,80,1999-05-15,250,270,Midfielder,MD,MID,left,3768,,male,active,https://cdn5.wyscout.com/photos/players/public/g484726_100x130.png
335,188945,507530,S. Odey,Stephen,,Odey,182,78,1998-01-15,566,566,Forward,FW,FWD,right,7462,,male,active,https://cdn5.wyscout.com/photos/players/public/g485234_100x130.png
335,188945,510447,M. Divković,Marko,,Divković,181,74,1999-06-11,191,191,Defender,DF,DEF,left,7453,,male,active,https://cdn5.wyscout.com/photos/players/public/g488621_100x130.png
335,188945,511743,A. Kappenberger,Adrian,,Kappenberger,194,85,1996-08-25,208,756,Goalkeeper,GK,GKP,right,7699,,male,active,https://cdn5.wyscout.com/photos/players/public/g489799_100x130.png
335,188945,512607,Júnior Brumado,José Francisco,,dos Santos Júnior,190,88,1999-05-15,76,76,Forward,FW,FWD,right,5660,,male,active,https://cdn5.wyscout.com/photos/players/public/g490821_100x130.png
335,188945,513129,N. Mantl,Nico,,Mantl,193,88,2000-02-06,276,276,Goalkeeper,GK,GKP,right,9789,,male,active,https://cdn5.wyscout.com/photos/players/public/g491109_100x130.png
335,188945,513075,C. Cappis,Christian ,,Cappis,185,72,1999-08-13,840,840,Midfielder,MD,MID,both,7100,,male,active,https://cdn5.wyscout.com/photos/players/public/g491183_100x130.png
335,188945,515498,N. Baden Frederiksen,Nikolai,,Baden Frederiksen,179,70,2000-05-18,208,208,Forward,FW,FWD,left,6712,,male,active,https://cdn5.wyscout.com/photos/players/public/g493420_100x130.png
335,188945,516196,T. Mølgaard,Tobias,,Mølgaard Henriksen,182,75,1996-07-22,208,208,Defender,DF,DEF,right,7457,,male,active,https://cdn5.wyscout.com/photos/players/public/g493911_100x130.png
335,187483,347368,G. Marcussen,Gustav Ølsted,,Marcussen,178,70,1998-06-12,208,208,Forward,FW,FWD,right,7469,,male,active,https://cdn5.wyscout.com/photos/players/public/g379841_100x130.png
335,187483,347371,A. Dreyer,Anders,,Dreyer,174,69,1998-05-02,208,208,Forward,FW,FWD,left,5068,,male,active,https://cdn5.wyscout.com/photos/players/public/g379857_100x130.png
335,187483,352025,R. Schouten,Robin,,Schouten,178,71,1998-02-25,528,528,Defender,DF,DEF,right,33,,male,active,https://cdn5.wyscout.com/photos/players/public/g385291_100x130.png
335,187483,356393,J. Bell,Joe,,Bell,182,77,1999-04-27,826,554,Midfielder,MD,MID,right,7100,10522,male,active,https://cdn5.wyscout.com/photos/players/public/g388939_100x130.png
335,187483,363625,B. Riveros,Blás Miguel,,Riveros Galeano,178,68,1998-02-03,600,600,Defender,DF,DEF,left,12072,,male,active,https://cdn5.wyscout.com/photos/players/public/g398613_100x130.png
335,187483,363988,Evander,Evander,,da Silva Ferreira,180,76,1998-06-09,76,76,Midfielder,MD,MID,right,8113,,male,active,https://cdn5.wyscout.com/photos/players/public/g398758_100x130.png
335,187483,365445,J. Grot,Jay-Roy,,Grot,193,98,1998-03-13,528,740,Forward,FW,FWD,right,12807,,male,active,https://cdn5.wyscout.com/photos/players/public/g399770_100x130.png
335,187483,372291,G. Dahl,Gustav,,Klitgård Dahl,181,75,1996-01-21,208,208,Defender,DF,DEF,left,,,male,active,https://cdn5.wyscout.com/photos/players/public/g402068_100x130.png
335,187483,372130,N. Mickelson,Look Nicholas,,Sa Kengkhetid Mickelson,185,80,1999-07-24,578,764,Defender,DF,DEF,right,7460,17811,male,active,https://cdn5.wyscout.com/photos/players/public/g402939_100x130.png
335,187483,382384,C. Björk,Carl,,Björk,184,74,2000-01-19,752,752,Forward,FW,FWD,right,7453,,male,active,https://cdn5.wyscout.com/photos/players/public/g407488_100x130.png
